trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
858,False,"{'a': 0.2, 'e': 0.4240092533710473}",30,9,-26.696565554044117,"{0: 16, 1: 1, 2: 3, 3: 1, 4: 0}",1
859,False,"{'a': 0.2, 'e': 0.4235854560516524}",30,17,-8.32127776361079,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
860,False,"{'a': 0.2, 'e': 0.4231620823177488}",20,0,-2.172468863951341,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
861,False,"{'a': 0.2, 'e': 0.42273913174596284}",20,0,-36.19147266144254,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
862,False,"{'a': 0.2, 'e': 0.42231660391334386}",20,9,18.39674271097986,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
863,False,"{'a': 0.2, 'e': 0.4218944983973639}",20,6,-5.272203044182124,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
864,False,"{'a': 0.2, 'e': 0.42147281477591764}",20,0,-56.86425512879444,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
865,False,"{'a': 0.2, 'e': 0.4210515526273212}",30,20,-25.568976179441076,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
866,False,"{'a': 0.2, 'e': 0.42063071153031245}",25,0,-37.10019588432573,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
867,False,"{'a': 0.2, 'e': 0.4202102910640503}",20,13,11.131142117510452,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
868,False,"{'a': 0.2, 'e': 0.41979029080811425}",25,15,-1.8955401500704814,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
869,False,"{'a': 0.2, 'e': 0.41937071034250395}",20,0,-16.730986492043733,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",0
870,False,"{'a': 0.2, 'e': 0.418951549247639}",20,4,17.811450397709713,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
871,False,"{'a': 0.2, 'e': 0.41853280710435814}",25,8,-11.617830511796996,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
872,False,"{'a': 0.2, 'e': 0.41811448349391933}",20,6,-2.543618211367675,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
873,False,"{'a': 0.2, 'e': 0.4176965779979988}",25,11,-2.9735671628987967,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
874,False,"{'a': 0.2, 'e': 0.41727909019869114}",20,5,-9.339822626509712,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
875,False,"{'a': 0.2, 'e': 0.4168620196785084}",20,0,-53.812594071712674,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
876,False,"{'a': 0.2, 'e': 0.41644536602038007}",30,13,-36.86133174404652,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
877,False,"{'a': 0.2, 'e': 0.4160291288076525}",30,20,-41.41166365725059,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 1}",1
878,False,"{'a': 0.2, 'e': 0.4156133076240884}",20,11,-20.53411235519004,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 0}",1
879,False,"{'a': 0.2, 'e': 0.4151979020538666}",30,2,-68.77697672618368,"{0: 23, 1: 2, 2: 1, 3: 0, 4: 2}",1
880,False,"{'a': 0.2, 'e': 0.4147829116815814}",20,14,-3.958234541260364,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
881,False,"{'a': 0.2, 'e': 0.41436833609224244}",25,6,-133.08946487982757,"{0: 11, 1: 1, 2: 4, 3: 1, 4: 2}",1
882,False,"{'a': 0.2, 'e': 0.4139541748712741}",20,5,10.513664046637766,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
883,False,"{'a': 0.2, 'e': 0.41354042760451515}",25,7,-42.534578832306586,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 1}",1
884,False,"{'a': 0.2, 'e': 0.4131270938782182}",25,18,10.206492726863498,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
885,False,"{'a': 0.2, 'e': 0.4127141732790497}",25,10,8.26896205223677,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
886,False,"{'a': 0.2, 'e': 0.41230166539408875}",25,5,-33.52155787381136,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",1
887,False,"{'a': 0.2, 'e': 0.4118895698108276}",20,4,17.769094716353145,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
888,False,"{'a': 0.2, 'e': 0.41147788611717057}",20,2,7.951726329078495,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
889,False,"{'a': 0.2, 'e': 0.41106661390143395}",20,2,-30.207295847164502,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
890,False,"{'a': 0.2, 'e': 0.4106557527523455}",30,9,-46.29253566085835,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 1}",1
891,False,"{'a': 0.2, 'e': 0.410245302259044}",20,11,15.87198744437171,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
892,False,"{'a': 0.2, 'e': 0.40983526201107895}",30,6,-15.54279078244668,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 1}",1
893,False,"{'a': 0.2, 'e': 0.40942563159841006}",25,3,-77.88458263855864,"{0: 16, 1: 0, 2: 4, 3: 1, 4: 1}",1
894,False,"{'a': 0.2, 'e': 0.4090164106114069}",25,12,2.81187963595323,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
895,False,"{'a': 0.2, 'e': 0.40860759864084845}",30,1,3.2316994257830185,"{0: 25, 1: 1, 2: 3, 3: 0, 4: 0}",1
896,False,"{'a': 0.2, 'e': 0.4081991952779227}",20,0,-59.70879668945648,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
897,False,"{'a': 0.2, 'e': 0.4077912001142262}",25,12,9.10178862991614,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
898,False,"{'a': 0.2, 'e': 0.4073836127417638}",25,18,10.082931532845976,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
899,False,"{'a': 0.2, 'e': 0.40697643275294815}",30,0,35.321317724543185,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
900,False,"{'a': 0.2, 'e': 0.4065696597405991}",25,8,14.16839954226178,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
901,False,"{'a': 0.2, 'e': 0.4061632932979437}",25,0,0.7935906418120915,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
902,False,"{'a': 0.2, 'e': 0.40575733301861544}",25,10,14.99225621062446,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
903,False,"{'a': 0.2, 'e': 0.405351778496654}",30,13,-24.249044190124856,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
904,False,"{'a': 0.2, 'e': 0.4049466293265049}",20,7,2.001475535425061,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
905,False,"{'a': 0.2, 'e': 0.4045418851030188}",20,11,6.130350529387791,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
906,False,"{'a': 0.2, 'e': 0.4041375454214515}",20,3,-56.09250969436854,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 2}",1
907,False,"{'a': 0.2, 'e': 0.4037336098774634}",30,0,20.575195476888904,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
908,False,"{'a': 0.2, 'e': 0.40333007806711874}",20,3,-9.512507295722624,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 0}",1
909,False,"{'a': 0.2, 'e': 0.40292694958688574}",30,7,-45.466100732657345,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 1}",1
910,False,"{'a': 0.2, 'e': 0.40252422403363597}",20,11,-16.708336616579267,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
911,False,"{'a': 0.2, 'e': 0.40212190100464373}",30,18,-20.195334069259317,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 0}",1
912,False,"{'a': 0.2, 'e': 0.401719980097586}",30,21,20.29350638761718,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
913,False,"{'a': 0.2, 'e': 0.4013184609105419}",20,11,15.869213301537146,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
914,False,"{'a': 0.2, 'e': 0.4009173430419921}",25,1,3.596448478659968,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 0}",1
915,False,"{'a': 0.2, 'e': 0.4005166260908188}",30,1,-99.31974871479609,"{0: 23, 1: 0, 2: 3, 3: 1, 4: 2}",1
916,False,"{'a': 0.2, 'e': 0.40011630965630496}",25,3,-11.124674970208046,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 0}",1
917,False,"{'a': 0.2, 'e': 0.3997163933381341}",20,4,-1.3161927683215864,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 0}",1
918,False,"{'a': 0.2, 'e': 0.3993168767363899}",30,16,-11.425315599094706,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
919,False,"{'a': 0.2, 'e': 0.39891775945155566}",25,0,-13.920804210205752,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
920,False,"{'a': 0.2, 'e': 0.39851904108451414}",20,11,-13.13209812805094,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 0}",1
921,False,"{'a': 0.2, 'e': 0.39812072123654696}",25,14,9.572789893942005,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
922,False,"{'a': 0.2, 'e': 0.39772279950933415}",25,1,-14.270039370215105,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 0}",1
923,False,"{'a': 0.2, 'e': 0.397325275504954}",25,0,-27.897145985714037,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
924,False,"{'a': 0.2, 'e': 0.39692814882588245}",20,8,14.269039977609525,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
925,False,"{'a': 0.2, 'e': 0.39653141907499284}",20,13,1.7351338865996728,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
926,False,"{'a': 0.2, 'e': 0.39613508585555535}",20,0,-16.74528871557857,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
927,False,"{'a': 0.2, 'e': 0.3957391487712367}",25,17,-38.835309133080266,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
928,False,"{'a': 0.2, 'e': 0.3953436074260998}",20,6,-58.44360897135253,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 1}",1
929,False,"{'a': 0.2, 'e': 0.39494846142460327}",20,10,-23.46267954322873,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
930,False,"{'a': 0.2, 'e': 0.3945537103716011}",25,16,-8.480069464983549,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 0}",1
931,False,"{'a': 0.2, 'e': 0.3941593538723422}",20,14,6.181106991916615,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
932,False,"{'a': 0.2, 'e': 0.39376539153247}",20,13,10.807921381942569,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
933,False,"{'a': 0.2, 'e': 0.3933718229580221}",20,0,-61.19723553433462,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
934,False,"{'a': 0.2, 'e': 0.39297864775542996}",25,7,-1.9915523824269243,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
935,False,"{'a': 0.2, 'e': 0.39258586553151836}",25,14,10.696807253349705,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
936,False,"{'a': 0.2, 'e': 0.39219347589350495}",20,0,-48.126816355121804,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
937,False,"{'a': 0.2, 'e': 0.39180147844900015}",20,0,-54.724749928547396,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",1
938,False,"{'a': 0.2, 'e': 0.3914098728060065}",25,11,-16.85737645514141,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
939,False,"{'a': 0.2, 'e': 0.3910186585729182}",25,11,-60.63893704306068,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 1}",1
940,False,"{'a': 0.2, 'e': 0.3906278353585211}",20,0,1.4365703824509053,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
941,False,"{'a': 0.2, 'e': 0.39023740277199187}",25,13,16.091701579390534,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
942,False,"{'a': 0.2, 'e': 0.38984736042289797}",20,10,7.569055304936797,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
943,False,"{'a': 0.2, 'e': 0.38945770792119694}",20,14,11.359279926736294,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
944,False,"{'a': 0.2, 'e': 0.3890684448772363}",30,0,12.4608541510049,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",0
945,False,"{'a': 0.2, 'e': 0.388679570901753}",35,13,-23.62085863366335,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 1}",1
946,False,"{'a': 0.2, 'e': 0.38829108560587294}",25,17,2.969831814443441,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
947,False,"{'a': 0.2, 'e': 0.3879029886011109}",25,0,8.216595257971223,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
948,False,"{'a': 0.2, 'e': 0.3875152794993697}",20,14,-1.0774768677125284,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
949,False,"{'a': 0.2, 'e': 0.38712795791294036}",20,5,-19.86854417002405,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 0}",1
950,False,"{'a': 0.2, 'e': 0.3867410234545012}",25,12,14.494483030285203,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
951,False,"{'a': 0.2, 'e': 0.3863544757371177}",20,4,-18.06871486538761,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 0}",1
952,False,"{'a': 0.2, 'e': 0.3859683143742421}",20,0,18.42852911564408,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
953,False,"{'a': 0.2, 'e': 0.38558253897971306}",30,8,-12.353319565527821,"{0: 18, 1: 2, 2: 1, 3: 1, 4: 0}",1
954,False,"{'a': 0.2, 'e': 0.38519714916775516}",25,9,-28.65973242018223,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 1}",1
955,False,"{'a': 0.2, 'e': 0.3848121445529785}",20,6,17.21306154298024,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
956,False,"{'a': 0.2, 'e': 0.3844275247503785}",20,0,-41.89117943301707,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
957,False,"{'a': 0.2, 'e': 0.3840432893753353}",20,0,-64.12412103097276,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
958,False,"{'a': 0.2, 'e': 0.38365943804361335}",30,13,-14.794181197384642,"{0: 13, 1: 2, 2: 1, 3: 1, 4: 0}",1
959,False,"{'a': 0.2, 'e': 0.3832759703713615}",20,0,-4.222271572760768,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
960,False,"{'a': 0.2, 'e': 0.38289288597511206}",25,10,13.590535873910778,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
961,False,"{'a': 0.2, 'e': 0.38251018447178037}",35,0,-94.27142725250206,"{0: 28, 1: 0, 2: 4, 3: 1, 4: 2}",0
962,False,"{'a': 0.2, 'e': 0.38212786547866506}",25,16,16.416790257723058,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
963,False,"{'a': 0.2, 'e': 0.3817459286134471}",20,8,-33.9971155452377,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
964,False,"{'a': 0.2, 'e': 0.38136437349418956}",20,0,-49.422505888115516,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
965,False,"{'a': 0.2, 'e': 0.38098319973933725}",25,3,-7.547615680361386,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 0}",1
966,False,"{'a': 0.2, 'e': 0.38060240696771647}",20,0,-4.682854824847716,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",1
967,False,"{'a': 0.2, 'e': 0.38022199479853436}",20,12,2.4038436230936453,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
968,False,"{'a': 0.2, 'e': 0.3798419628513787}",20,1,-67.37176891252814,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 2}",1
969,False,"{'a': 0.2, 'e': 0.37946231074621756}",25,15,3.459738628518836,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
970,False,"{'a': 0.2, 'e': 0.37908303810339883}",30,15,-17.224577375667355,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
971,False,"{'a': 0.2, 'e': 0.37870414454364976}",25,11,-60.68635413515845,"{0: 10, 1: 1, 2: 1, 3: 1, 4: 1}",1
972,False,"{'a': 0.2, 'e': 0.3783256296880768}",30,3,6.324750414992323,"{0: 23, 1: 2, 2: 2, 3: 0, 4: 0}",1
973,False,"{'a': 0.2, 'e': 0.37794749315816506}",20,8,-11.159037597394565,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
974,False,"{'a': 0.2, 'e': 0.37756973457577797}",20,10,-14.403530937951578,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
975,False,"{'a': 0.2, 'e': 0.37719235356315695}",25,11,0.08967954346989693,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
976,False,"{'a': 0.2, 'e': 0.37681534974292086}",20,13,4.410735520193585,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
977,False,"{'a': 0.2, 'e': 0.37643872273806595}",20,7,-10.56954055785656,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
978,False,"{'a': 0.2, 'e': 0.37606247217196515}",30,14,18.388049954886185,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
979,False,"{'a': 0.2, 'e': 0.37568659766836787}",30,17,-11.511510888797845,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
980,False,"{'a': 0.2, 'e': 0.37531109885139957}",25,18,11.568467576419856,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
981,False,"{'a': 0.2, 'e': 0.37493597534556133}",20,0,-111.30867884052041,"{0: 12, 1: 1, 2: 4, 3: 2, 4: 1}",0
982,False,"{'a': 0.2, 'e': 0.3745612267757298}",35,17,32.812708662207456,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
983,False,"{'a': 0.2, 'e': 0.37418685276715613}",30,3,-58.58948476245893,"{0: 22, 1: 0, 2: 3, 3: 1, 4: 1}",1
984,False,"{'a': 0.2, 'e': 0.3738128529454665}",20,12,14.486483939048398,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
985,False,"{'a': 0.2, 'e': 0.37343922693666093}",20,6,-2.4004578673113093,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
986,False,"{'a': 0.2, 'e': 0.3730659743671134}",30,0,26.522814398397394,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",1
987,False,"{'a': 0.2, 'e': 0.3726930948635714}",30,4,-5.498124678334273,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 1}",1
988,False,"{'a': 0.2, 'e': 0.3723205880531552}",25,7,-68.75437223827757,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 1}",1
989,False,"{'a': 0.2, 'e': 0.3719484535633582}",20,10,7.77728259035859,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
990,False,"{'a': 0.2, 'e': 0.3715766910220457}",25,0,21.778889843533115,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
991,False,"{'a': 0.2, 'e': 0.37120530005745517}",35,15,-53.64543408711055,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",1
992,False,"{'a': 0.2, 'e': 0.37083428029819565}",30,0,1.3911531116709048,"{0: 26, 1: 0, 2: 4, 3: 0, 4: 0}",0
993,False,"{'a': 0.2, 'e': 0.37046363137324734}",30,10,10.5030923422638,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
994,False,"{'a': 0.2, 'e': 0.37009335291196127}",30,2,6.415260063268362,"{0: 24, 1: 1, 2: 3, 3: 0, 4: 0}",1
995,False,"{'a': 0.2, 'e': 0.369723444544059}",20,5,19.61876945870109,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
996,False,"{'a': 0.2, 'e': 0.369353905899632}",30,0,37.20112794910041,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
997,False,"{'a': 0.2, 'e': 0.3689847366091418}",35,10,-33.60061027914198,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",1
998,False,"{'a': 0.2, 'e': 0.3686159363034188}",20,0,-68.76955114776091,"{0: 15, 1: 1, 2: 1, 3: 2, 4: 1}",0
999,False,"{'a': 0.2, 'e': 0.3682475046136629}",25,15,-13.918402552472545,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
1000,False,"{'a': 0.2, 'e': 0.36787944117144233}",30,1,-84.67625525257827,"{0: 23, 1: 0, 2: 4, 3: 0, 4: 2}",1
1001,False,"{'a': 0.2, 'e': 0.3675117456086935}",20,1,-25.017612774707175,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 0}",1
1002,False,"{'a': 0.2, 'e': 0.36714441755772104}",20,8,-6.644937978268718,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
1003,False,"{'a': 0.2, 'e': 0.3667774566511966}",20,2,0.7208521635617513,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
1004,False,"{'a': 0.2, 'e': 0.3664108625221595}",20,0,-29.98998323714754,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
1005,False,"{'a': 0.2, 'e': 0.36604463480401533}",20,3,-9.854686884868922,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
1006,False,"{'a': 0.2, 'e': 0.36567877313053654}",20,6,-49.47563557341966,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 1}",1
1007,False,"{'a': 0.2, 'e': 0.3653132771358613}",20,0,-56.12235739973162,"{0: 17, 1: 0, 2: 0, 3: 2, 4: 1}",0
1008,False,"{'a': 0.2, 'e': 0.36494814645449375}",30,14,-27.363993898766402,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
1009,False,"{'a': 0.2, 'e': 0.3645833807213029}",25,11,8.3428756618827,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1010,False,"{'a': 0.2, 'e': 0.3642189795715233}",25,0,-30.111426621855646,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 0}",0
1011,False,"{'a': 0.2, 'e': 0.3638549426407535}",25,6,-46.396754883899376,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 1}",1
1012,False,"{'a': 0.2, 'e': 0.3634912695649568}",25,11,-11.776494558117951,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
1013,False,"{'a': 0.2, 'e': 0.3631279599804599}",25,7,-1.4059066464842518,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
1014,False,"{'a': 0.2, 'e': 0.36276501352395324}",20,6,-18.88972408430655,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1015,False,"{'a': 0.2, 'e': 0.36240242983249027}",20,0,-32.62576014411608,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1016,False,"{'a': 0.2, 'e': 0.36204020854348745}",20,9,3.0335291520820595,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1017,False,"{'a': 0.2, 'e': 0.36167834929472326}",20,2,-28.329580900382528,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 1}",1
1018,False,"{'a': 0.2, 'e': 0.36131685172433853}",25,6,5.532631446015984,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
1019,False,"{'a': 0.2, 'e': 0.3609557154708356}",20,3,-62.6838456690022,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 1}",1
1020,False,"{'a': 0.2, 'e': 0.3605949401730783}",20,2,7.6826496682381125,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1021,False,"{'a': 0.2, 'e': 0.3602345254702911}",30,5,-32.47962452755403,"{0: 21, 1: 2, 2: 0, 3: 1, 4: 1}",1
1022,False,"{'a': 0.2, 'e': 0.35987447100205955}",30,19,18.457750910405473,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1023,False,"{'a': 0.2, 'e': 0.35951477640832885}",30,11,12.140994714284268,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
1024,False,"{'a': 0.2, 'e': 0.3591554413294046}",20,12,4.248843702418778,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1025,False,"{'a': 0.2, 'e': 0.3587964654059516}",25,0,-121.78552557374266,"{0: 18, 1: 0, 2: 3, 3: 2, 4: 2}",0
1026,False,"{'a': 0.2, 'e': 0.3584378482789939}",25,17,-23.407321915871425,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
1027,False,"{'a': 0.2, 'e': 0.35807958958991437}",20,3,5.9242845857769915,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1028,False,"{'a': 0.2, 'e': 0.3577216889804542}",25,8,-16.180281131659044,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 0}",1
1029,False,"{'a': 0.2, 'e': 0.3573641460927129}",20,11,3.546056982560949,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1030,False,"{'a': 0.2, 'e': 0.3570069605691474}",20,16,8.241466472121948,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1031,False,"{'a': 0.2, 'e': 0.35665013205257223}",20,11,4.446690144702734,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1032,False,"{'a': 0.2, 'e': 0.3562936601861588}",20,0,-13.91236778614177,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1033,False,"{'a': 0.2, 'e': 0.35593754461343535}",25,0,3.8682515844540557,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
1034,False,"{'a': 0.2, 'e': 0.35558178497828613}",30,0,12.922555876823903,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",0
1035,False,"{'a': 0.2, 'e': 0.3552263809249515}",25,5,10.487270366070463,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
1036,False,"{'a': 0.2, 'e': 0.3548713320980274}",30,0,-4.313145043796568,"{0: 26, 1: 0, 2: 4, 3: 0, 4: 0}",1
1037,False,"{'a': 0.2, 'e': 0.35451663814246503}",20,4,-61.34864614330748,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 2}",1
1038,False,"{'a': 0.2, 'e': 0.35416229870357024}",30,0,1.995395195455789,"{0: 26, 1: 1, 2: 3, 3: 0, 4: 0}",0
1039,False,"{'a': 0.2, 'e': 0.35380831342700375}",25,11,24.481743512278065,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1040,False,"{'a': 0.2, 'e': 0.35345468195878016}",30,20,-2.796788974473201,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
1041,False,"{'a': 0.2, 'e': 0.353101403945268}",25,0,5.045437030551485,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
